$Hourly dew point temp from met data (2017 surface data), 
JDAY,TDEW
 ,C
187.636111,21.11
187.642361,21.11
187.661111,21.11
187.6625,20.56
187.675694,21.11
187.684028,21.67
187.689583,21.67
187.697917,21.67
187.704167,22.22
187.718056,22.22
187.725694,21.67
187.745833,21.67
187.7875,19.44
187.829167,19.44
187.870833,19.44
187.9125,17.22
187.954167,15.56
187.995833,12.22
188.0375,11.67
188.079167,10
188.120833,8.89
188.1625,7.22
188.204167,6.67
188.245833,6.67
188.2875,6.67
188.329167,6.67
188.370833,6.11
188.4125,6.11
188.454167,6.11
188.495833,6.67
188.5375,7.22
188.579167,7.78
188.620833,6.67
188.6625,6.67
188.704167,7.78
188.745833,8.89
188.7875,7.78
188.829167,8.33
188.870833,8.33
188.9125,8.33
188.954167,8.89
188.995833,10.56
189.0375,11.67
189.079167,12.22
189.120833,11.67
189.1625,11.67
189.204167,10
189.245833,10
189.2875,10
189.329167,10
189.370833,10.56
189.4125,10.56
189.454167,11.67
189.495833,11.67
189.5375,9.44
189.579167,10
189.620833,10.56
189.6625,11.11
189.704167,11.67
189.745833,12.22
189.7875,12.22
189.829167,12.22
189.870833,12.22
189.9125,12.78
189.954167,12.78
189.995833,14.44
190.0375,14.44
190.079167,12.78
190.120833,11.67
190.1625,11.67
190.204167,11.67
190.245833,12.22
190.2875,12.22
190.329167,11.67
190.370833,11.11
190.4125,11.11
190.454167,11.67
190.495833,12.78
190.5375,13.89
190.579167,15
190.620833,14.44
190.6625,14.44
190.704167,13.89
190.745833,14.44
190.7875,13.89
190.829167,15
190.870833,16.11
190.9125,15
190.954167,15.56
190.995833,15.56
191.0375,15.56
191.079167,16.67
191.120833,16.11
191.1625,16.11
191.204167,15.56
191.245833,15.56
191.2875,15
191.329167,15
191.370833,14.44
191.4125,14.44
191.454167,15
191.495833,15.56
191.5375,15.56
191.579167,16.11
191.620833,15.56
191.6625,17.22
191.704167,16.67
191.745833,16.67
191.7875,16.11
191.829167,16.11
191.870833,16.11
191.9125,16.67
191.954167,17.22
191.995833,16.67
192.0375,16.11
192.079167,16.11
192.120833,16.67
192.1625,16.67
192.179861,16.11
192.189583,15.56
192.204167,17.22
192.245833,16.11
192.2875,17.22
192.329167,16.11
192.370833,16.67
192.4125,16.67
192.454167,15.56
192.495833,15
192.5375,13.89
192.579167,13.89
192.620833,13.89
192.6625,14.44
192.704167,13.89
192.745833,15
192.7875,15
192.829167,14.44
192.870833,13.89
192.9125,14.44
192.954167,14.44
192.995833,14.44
193.0375,13.33
193.079167,12.78
193.120833,12.22
193.1625,13.33
193.204167,12.78
193.245833,12.78
193.2875,8.33
193.329167,7.78
193.370833,7.78
193.4125,7.22
193.454167,8.33
193.495833,8.89
193.5375,7.78
193.579167,8.89
193.620833,9.44
193.6625,9.44
193.704167,10
193.745833,10
193.7875,10
193.829167,11.11
193.870833,8.89
193.9125,11.11
193.954167,11.11
193.995833,11.11
194.0375,10
194.079167,10.56
194.120833,12.22
194.1625,12.78
194.204167,12.22
194.245833,12.22
194.2875,11.67
194.329167,12.78
194.370833,13.33
194.4125,13.89
194.454167,13.89
194.495833,14.44
194.5375,14.44
194.579167,15
194.620833,16.11
194.6625,16.11
194.704167,15.56
194.745833,15
194.7875,12.78
194.829167,12.78
194.870833,12.22
194.9125,17.22
194.954167,17.22
194.995833,16.67
195.002083,16.11
195.03125,15
195.0375,15
195.079167,15
195.120833,13.89
195.1625,13.33
195.204167,13.33
195.245833,13.33
195.2875,13.33
195.329167,13.89
195.370833,13.89
195.4125,13.89
195.454167,13.89
195.476389,15
195.495833,15.56
195.5375,16.11
195.579167,17.22
195.607639,16.67
195.620833,17.22
195.629167,16.67
195.634722,17.22
195.661111,17.22
195.6625,17.22
195.683333,17.22
195.702778,17.78
195.704167,17.78
195.722917,17.78
195.739583,17.78
195.745833,17.78
195.775694,18.33
195.7875,17.78
195.803472,18.33
195.829167,17.78
195.870833,18.89
195.9125,18.33
195.954167,18.33
195.995833,17.78
196.0375,17.22
196.079167,17.22
196.120833,17.22
196.141667,17.22
196.1625,17.22
196.202778,17.78
196.204167,17.78
196.236806,17.78
196.244444,17.78
196.245833,17.78
196.256944,17.78
196.2875,17.78
196.329167,18.33
196.370833,18.33
196.4125,17.78
196.454167,17.78
196.495833,18.89
196.5375,20
196.565972,20
196.579167,20
196.613194,20.56
196.620833,21.11
196.627778,20
196.628472,20
196.65625,19.44
196.6625,18.89
196.704167,18.89
196.745833,18.89
196.7875,20
196.829167,17.78
196.870833,18.89
196.9125,18.89
196.954167,20
196.995833,20.56
197.0375,21.11
197.079167,21.11
197.120833,21.11
197.1625,21.11
197.204167,19.44
197.245833,20.56
197.2875,19.44
197.329167,19.44
197.370833,19.44
197.379167,19.44
197.384722,19.44
197.389583,19.44
197.395833,19.44
197.404861,19.44
197.411111,18.89
197.4125,18.89
197.417361,19.44
197.419444,20
197.434028,20.56
197.438889,20
197.447917,19.44
197.454167,18.89
197.471528,19.44
197.495833,20
197.5375,21.11
197.546528,20.56
197.560417,21.11
197.563889,20.56
197.570139,21.11
197.579167,21.11
197.592361,21.11
197.620833,21.67
197.6625,21.67
197.704167,21.11
197.745833,18.89
197.7875,20
197.829167,19.44
197.870833,20
197.9125,21.11
197.954167,21.11
197.995833,21.67
198.0375,22.22
198.079167,21.67
198.120833,21.67
198.1625,21.11
198.204167,20.56
198.245833,20.56
198.284722,21.11
198.2875,20.56
198.300694,20.56
198.31875,20.56
198.329167,20.56
198.335417,20.56
198.370833,20.56
198.4125,21.11
198.452778,21.11
198.454167,21.11
198.495833,21.67
198.5375,21.67
198.579167,22.22
198.620833,21.67
198.6625,22.78
198.704167,21.67
198.745833,18.89
198.786111,21.11
198.7875,20.56
198.793056,20
198.799306,20
198.806944,20
198.829167,20.56
198.8375,20
198.86875,20
198.870833,20
198.875694,20
198.88125,20
198.886111,20.56
198.9125,20
198.91875,20
198.9375,20
198.938889,20
198.945833,20
198.947917,20
198.954167,19.44
198.995833,19.44
198.998611,19.44
199.005556,19.44
199.008333,19.44
199.011111,18.89
199.019444,18.89
199.024306,20
199.034722,20
199.0375,20
199.079167,19.44
199.09375,18.89
199.108333,19.44
199.113194,19.44
199.115972,19.44
199.120833,19.44
199.13125,18.89
199.1625,20
199.202778,18.89
199.204167,19.44
199.215278,19.44
199.245833,19.44
199.2875,19.44
199.329167,18.89
199.370833,17.78
199.4125,17.22
199.454167,16.11
199.495833,14.44
199.5375,13.89
199.579167,12.78
199.620833,13.89
199.6625,13.33
199.704167,12.78
199.745833,12.78
199.7875,12.78
199.829167,12.78
199.870833,10.56
199.9125,7.78
199.954167,10
199.995833,11.11
200.0375,11.11
200.079167,8.89
200.120833,7.78
200.1625,7.78
200.204167,7.22
200.245833,7.22
200.2875,6.11
200.329167,6.11
200.370833,6.11
200.4125,6.11
200.454167,7.22
200.495833,7.78
200.5375,6.67
200.579167,7.22
200.620833,8.33
200.6625,8.89
200.704167,8.89
200.745833,8.89
200.7875,10.56
200.829167,10
200.870833,9.44
200.9125,7.78
200.954167,10
200.995833,12.22
201.0375,10.56
201.079167,9.44
201.120833,8.33
201.1625,11.11
201.204167,11.11
201.245833,12.22
201.2875,12.78
201.329167,12.78
201.370833,12.22
201.4125,12.22
201.454167,12.78
201.495833,13.33
201.5375,15
201.579167,13.33
201.620833,11.67
201.6625,11.11
201.704167,11.67
201.745833,11.67
201.7875,12.22
201.829167,12.22
201.870833,12.22
201.9125,12.78
201.954167,15
201.995833,15
202.0375,15.56
202.079167,15.56
202.120833,15
202.1625,15
202.204167,15
202.245833,15.56
202.2875,14.44
202.30625,14.44
202.329167,14.44
202.357639,14.44
202.370833,14.44
202.380556,14.44
202.386111,14.44
202.388889,14.44
202.4125,13.89
202.454167,13.33
202.495833,12.78
202.5375,10
202.579167,11.11
202.620833,11.11
202.6625,11.11
202.704167,12.22
202.745833,12.78
202.7875,13.33
202.829167,13.89
202.870833,13.89
202.9125,13.89
202.954167,13.89
202.995833,14.44
203.0375,14.44
203.079167,13.89
203.119444,13.89
203.120833,13.89
203.126389,13.89
203.127083,13.89
203.1625,13.89
203.204167,14.44
203.245833,14.44
203.276389,14.44
203.2875,15
203.294444,15
203.301389,15
203.329167,15
203.364583,15.56
203.370833,15.56
203.388194,16.11
203.396528,16.11
203.402083,16.11
203.4125,16.11
203.428472,16.67
203.454167,17.22
203.460417,16.67
203.465972,16.67
203.495833,17.78
203.507639,17.78
203.513194,17.78
203.5375,18.89
203.579167,20
203.583333,20
203.584028,20
203.602778,20
203.620833,19.44
203.627778,18.89
203.643056,19.44
203.650694,18.89
203.6625,18.89
203.668056,19.44
203.704167,20
203.728472,20
203.745833,20
203.760417,20.56
203.7875,20.56
203.820139,20.56
203.829167,20.56
203.839583,20.56
203.85625,20
203.86875,20
203.870833,20
203.880556,19.44
203.9125,19.44
203.923611,19.44
203.941667,19.44
203.952778,20
203.954167,20
203.968056,20.56
203.970139,20
203.972917,20
203.975,20
203.994444,21.11
203.995833,20.56
204.0375,20.56
204.054167,21.11
204.0625,21.11
204.077778,21.11
204.079167,21.11
204.093056,21.11
204.109028,21.11
204.119444,21.11
204.120833,21.11
204.142361,21.67
204.1625,22.22
204.172917,21.67
204.184722,21.67
204.189583,22.22
204.204167,21.67
204.223611,21.67
204.230556,21.67
204.245833,21.67
204.2875,21.67
204.329167,21.67
204.370833,21.67
204.4125,22.22
204.438889,21.67
204.449306,21.67
204.454167,22.22
204.490972,21.67
204.495833,22.22
204.516667,21.67
204.5375,21.67
204.579167,22.22
204.619444,22.22
204.620833,22.22
204.640278,22.22
204.648611,22.22
204.65625,22.22
204.6625,22.22
204.704167,21.67
204.745833,22.78
204.757639,23.33
204.7875,22.78
204.801389,23.33
204.829167,22.22
204.870833,22.22
204.9125,22.22
204.954167,22.22
204.995833,21.67
205.024306,21.11
205.0375,21.11
205.065278,21.11
205.073611,21.11
205.077778,21.11
205.079167,21.11
205.080556,21.11
205.120833,22.22
205.1625,21.11
205.204167,21.11
205.245833,21.11
205.2875,21.11
205.327083,21.11
205.329167,21.11
205.34375,21.11
205.370833,21.11
205.4125,21.67
205.454167,21.11
205.494444,21.11
205.495833,21.11
205.506944,21.11
205.513194,21.11
205.524306,21.67
205.5375,21.11
205.579167,20.56
205.594444,21.11
205.605556,20.56
205.620833,21.11
205.654167,20
205.6625,21.11
205.704167,21.11
205.745833,20.56
205.7875,22.22
205.829167,22.22
205.870833,20.56
205.9125,21.67
205.954167,20.56
205.995833,20.56
206.015972,20.56
206.035417,21.11
206.0375,21.11
206.04375,21.11
206.064583,22.22
206.079167,21.67
206.120833,21.67
206.1375,21.67
206.142361,21.67
206.159722,21.11
206.1625,21.11
206.204167,21.11
206.245833,21.11
206.2875,21.11
206.329167,21.11
206.370833,21.11
206.4125,21.11
206.439583,21.11
206.446528,21.11
206.454167,21.67
206.494444,21.11
206.495833,21.11
206.503472,21.67
206.534722,22.22
206.5375,21.67
206.54375,21.67
206.579167,22.22
206.585417,21.11
206.606944,20.56
206.611806,21.11
206.613889,21.11
206.620833,22.22
206.629167,22.78
206.661111,22.22
206.6625,22.22
206.680556,21.67
206.6875,22.22
206.689583,22.22
206.704167,22.78
206.724306,21.67
206.729861,22.22
206.745833,22.78
206.7875,21.67
206.820139,21.11
206.829167,21.11
206.835417,21.11
206.845139,21.11
206.85,21.11
206.870833,21.11
206.878472,21.11
206.886111,21.11
206.911111,21.11
206.9125,21.11
206.954167,21.11
206.99375,21.11
206.995833,21.11
207.036111,21.11
207.0375,21.11
207.079167,21.11
207.120833,20.56
207.149306,20.949
207.161111,21.11
207.1625,21.11
207.178472,21.11
207.179167,21.11
207.188889,20.56
207.204167,20.56
207.209722,20.56
207.245833,20.56
207.254861,20.56
207.2875,20.56
207.316667,20.56
207.329167,20.56
207.344444,20.56
207.349306,20.56
207.354167,20.56
207.370833,20.56
207.384722,20.56
207.399306,20.56
207.4125,21.11
207.424306,20.56
207.454167,20
207.495833,21.11
207.510417,20.56
207.528472,20.56
207.5375,21.11
207.559028,20.56
207.579167,20
207.588889,20.56
207.619444,21.11
207.620833,21.11
207.6625,21.11
207.667361,20.56
207.679861,21.11
207.689583,21.67
207.695139,21.67
207.704167,21.11
207.745833,21.67
207.761111,21.11
207.763194,21.11
207.777778,20
207.7875,20
207.829167,20.56
207.865278,21.11
207.870833,21.11
207.880556,21.11
207.906944,22.22
207.9125,22.22
207.954167,19.44
207.995833,17.78
208.0375,17.78
208.077778,17.78
208.079167,17.78
208.086806,18.89
208.102083,18.89
208.120833,18.89
208.141667,19.44
208.14375,19.44
208.152083,19.44
208.1625,19.44
208.204167,18.89
208.245833,19.44
208.2875,19.44
208.329167,20
208.370833,19.44
208.4125,18.89
208.454167,19.44
208.463194,20
208.475694,20
208.486111,20
208.495833,20.56
208.5375,21.11
208.579167,20.56
208.620833,20.56
208.6625,20
208.704167,19.44
208.745833,19.44
208.7875,19.44
208.829167,19.44
208.870833,20
208.9125,21.11
208.954167,21.11
208.995833,21.11
209.0375,21.11
209.079167,17.22
209.120833,17.78
209.1625,18.33
209.204167,19.44
209.245833,19.44
209.26875,18.89
209.276389,18.89
209.2875,20
209.303472,20
209.329167,19.44
209.370833,19.44
209.4125,19.44
209.452778,18.89
209.454167,19.44
209.461806,19.44
209.467361,19.44
209.472222,19.44
209.494444,18.89
209.495833,19.44
209.528472,19.44
209.5375,19.44
209.565972,19.44
209.579167,18.89
209.609028,19.44
209.620833,19.44
209.6625,19.44
209.704167,19.44
209.745833,18.89
209.7875,19.44
209.829167,18.89
209.870833,18.89
209.9125,20
209.954167,20
209.995833,20
210.0375,20
210.079167,20.56
210.090972,21.11
210.120833,20.56
210.129167,20.56
210.1625,20.56
210.204167,20
210.245833,18.89
210.2875,17.78
210.329167,17.22
210.370833,16.67
210.4125,15.56
210.454167,15.56
210.495833,15.56
210.5375,15
210.579167,14.44
210.620833,13.33
210.6625,14.44
210.704167,14.44
210.745833,15
210.7875,15
210.829167,14.44
210.870833,15
210.9125,14.44
210.954167,14.44
210.995833,15.56
211.0375,14.44
211.079167,15
211.120833,14.44
211.1625,14.44
211.204167,14.44
211.245833,14.44
211.2875,13.89
211.329167,13.89
211.370833,13.33
211.4125,13.33
211.454167,13.89
211.495833,13.89
211.5375,14.44
211.579167,15.56
211.620833,15.56
211.6625,14.44
211.704167,13.89
211.745833,13.33
211.7875,13.33
211.829167,13.89
211.870833,15
211.9125,16.11
211.954167,16.67
211.995833,17.22
212.0375,16.67
212.079167,15.56
212.120833,16.11
212.1625,16.11
212.204167,16.11
212.245833,16.11
212.2875,16.67
212.329167,17.22
212.370833,16.67
212.390972,16.67
212.398611,16.67
212.4125,16.67
212.454167,17.78
212.495833,17.22
212.5375,17.22
212.579167,17.22
212.620833,17.22
212.6625,16.67
212.704167,16.67
212.745833,16.67
212.7875,15.56
212.829167,17.22
212.870833,16.11
212.9125,15.56
212.954167,16.11
212.995833,17.78
213.0375,17.78
213.079167,17.22
213.120833,16.67
213.1625,16.11
213.204167,16.11
213.245833,15.56
213.2875,15.56
213.329167,15
213.370833,15
213.4125,16.67
213.454167,17.78
213.495833,18.33
213.506944,18.33
213.514583,18.89
213.5375,18.89
213.579167,19.44
213.610417,20.56
213.620833,20.56
213.6625,20.56
213.704167,21.11
213.745833,22.22
213.774306,22.78
213.779167,22.78
213.784722,22.78
213.7875,23.33
213.793056,23.33
213.815278,22.22
213.829167,22.22
213.851389,22.78
213.865278,22.78
213.870833,22.78
213.883333,22.78
213.9125,22.78
213.91875,22.78
213.923611,22.78
213.954167,22.22
213.995833,22.22
214.009722,22.22
214.0375,22.22
214.079167,22.22
214.1,22.22
214.120833,22.22
214.1625,21.67
214.204167,21.67
214.221528,21.67
214.245833,22.22
214.279167,22.22
214.2875,22.22
214.329167,22.22
214.363194,22.22
214.370833,22.22
214.376389,22.22
214.398611,22.22
214.404861,22.22
214.4125,22.22
214.441667,21.67
214.452778,22.22
214.454167,21.67
214.495833,21.11
214.5375,21.11
214.579167,21.11
214.620833,20.56
214.6625,20
214.704167,21.11
214.745833,21.11
214.7875,21.11
214.829167,21.11
214.870833,21.11
214.893056,21.67
214.9125,20.56
214.917361,21.11
214.922222,21.11
214.926389,21.11
214.93125,21.11
214.936111,21.11
214.954167,21.67
214.993056,22.22
214.995833,21.67
215.0375,21.67
215.052778,21.67
215.061111,21.67
215.075694,22.22
215.079167,21.67
215.115278,21.67
215.120833,21.67
215.145139,21.67
215.161111,21.11
215.1625,21.11
215.202083,22.22
215.204167,21.67
215.245833,22.22
215.2875,22.22
215.329167,22.22
215.355556,21.67
215.370833,21.67
215.378472,21.67
215.386806,21.67
215.4125,22.22
215.425,22.22
215.454167,22.22
215.465278,22.22
215.476389,22.22
215.480556,22.22
215.495833,22.22
215.502083,22.22
215.520139,22.22
215.536111,22.22
215.5375,22.22
215.560417,22.78
215.579167,22.22
215.584722,22.22
215.610417,22.22
215.617361,22.22
215.620833,22.22
215.644444,22.22
215.6625,22.78
215.670139,22.22
215.6875,22.22
215.704167,23.33
215.716667,22.78
215.725694,23.33
215.7375,23.33
215.74375,22.78
215.745833,22.78
215.7875,22.22
215.829167,22.22
215.870833,22.22
215.9125,21.67
215.954167,21.67
215.973611,20
215.995833,19.44
216.011111,18.89
216.0375,18.89
216.079167,19.44
216.108333,20.56
216.120833,21.11
216.126389,21.67
216.153472,21.67
216.1625,21.67
216.204167,21.67
216.229167,21.67
216.245833,21.67
216.253472,21.67
216.2875,21.67
216.329167,21.67
216.370833,21.67
216.4125,21.11
216.422917,21.11
216.434722,21.11
216.440278,21.67
216.443056,21.67
216.452778,22.22
216.454167,21.67
216.477083,21.67
216.4875,21.67
216.495833,21.67
216.53125,21.67
216.5375,21.67
216.574306,21.67
216.579167,21.67
216.58125,21.67
216.586806,21.67
216.613194,21.11
216.61875,21.11
216.620833,21.11
216.652083,20.56
216.6625,20.56
216.675,20.56
216.704167,20.56
216.739583,21.11
216.745833,21.11
216.752083,21.67
216.786111,21.11
216.7875,21.11
216.79375,21.11
216.827083,21.11
216.829167,21.11
216.846528,21.11
216.858333,21.11
216.864583,21.11
216.870833,21.11
216.909722,22.22
216.911111,22.22
216.9125,21.11
216.917361,21.11
216.954167,21.11
216.972917,21.11
216.985417,21.67
216.994444,21.11
216.995833,21.11
217.0375,21.11
217.079167,21.11
217.120833,21.11
217.1625,20.56
217.204167,20.56
217.245833,18.89
217.2875,18.89
217.329167,18.89
217.370833,18.89
217.4125,18.89
217.454167,18.89
217.495833,18.33
217.5375,19.44
217.579167,19.44
217.620833,18.89
217.6625,18.89
217.704167,18.89
217.745833,19.44
217.7875,19.44
217.829167,18.33
217.870833,19.44
217.9125,19.44
217.954167,20.56
217.995833,21.11
218.0375,20
218.079167,19.44
218.120833,19.44
218.1625,20
218.204167,19.44
218.245833,19.44
218.2875,18.89
218.329167,18.33
218.370833,18.33
218.4125,18.33
218.454167,19.44
218.495833,20
218.5375,20.56
218.579167,20.56
218.620833,20.56
218.6625,21.11
218.704167,20.56
218.745833,20
218.7875,20.56
218.829167,20.56
218.870833,21.11
218.9125,21.67
218.954167,22.22
218.995833,22.22
219.0375,21.67
219.079167,21.11
219.120833,21.11
219.1625,20.56
219.204167,21.11
219.245833,21.11
219.2875,21.11
219.329167,21.11
219.370833,21.11
219.4125,21.11
219.454167,21.11
219.495833,21.67
219.5375,22.22
219.579167,22.22
219.620833,22.22
219.6625,21.67
219.704167,21.11
219.745833,20.56
219.7875,20.56
219.829167,21.11
219.870833,22.22
219.9125,22.22
219.954167,22.22
219.995833,22.22
220.005556,20.56
220.021528,21.11
220.0375,21.11
220.079167,21.11
220.120833,21.11
220.1625,20.56
220.204167,20.56
220.220833,20
220.2375,20.56
220.244444,21.11
220.245833,20.56
220.28125,20.56
220.2875,20.56
220.299306,21.11
220.311806,21.11
220.329167,20.56
220.334722,20.56
220.343056,20.56
220.35625,20.56
220.369444,21.11
220.370833,20.56
220.383333,20.56
220.393056,20.56
220.401389,20.56
220.411111,21.11
220.4125,20.56
220.439583,20.56
220.449306,20.56
220.454167,20.56
220.478472,21.11
220.495833,21.11
220.5375,20.56
220.579167,21.11
220.606944,21.11
220.613194,21.11
220.620833,21.11
220.6625,21.67
220.670139,21.11
220.679861,21.11
220.704167,21.11
220.745833,21.67
220.7875,21.67
220.829167,22.78
220.870833,21.67
220.909028,22.78
220.911111,22.78
220.9125,23.33
220.954167,23.33
220.960417,23.33
220.971528,19.44
220.976389,19.44
220.994444,21.11
220.995833,20.56
221.001389,20.56
221.0375,21.67
221.043056,21.11
221.053472,21.11
221.065972,21.67
221.067361,21.67
221.077778,21.11
221.078472,21.11
221.088194,21.11
221.095833,21.11
221.120833,21.11
221.1625,21.11
221.204167,21.67
221.20625,21.67
221.213194,22.22
221.229861,22.22
221.243056,22.22
221.245833,22.22
221.2875,21.67
221.294444,21.67
221.316667,21.67
221.329167,21.11
221.370833,21.11
221.4125,20.56
221.454167,20.56
221.495833,20.56
221.50625,20.56
221.5375,20.56
221.579167,21.11
221.620833,20.56
221.6625,20
221.704167,20
221.745833,20
221.7875,19.44
221.829167,19.44
221.870833,18.89
221.9125,18.33
221.954167,17.78
221.995833,17.22
222.0375,16.67
222.079167,16.67
222.120833,16.11
222.1625,16.11
222.204167,16.11
222.245833,16.11
222.2875,15.56
222.329167,15.56
222.370833,15.56
222.4125,15.56
222.454167,15.56
222.495833,16.11
222.5375,16.11
222.579167,17.22
222.620833,17.78
222.6625,18.33
222.704167,17.78
222.745833,17.78
222.7875,17.22
222.829167,18.33
222.870833,17.78
222.9125,17.78
222.954167,18.33
222.995833,17.22
223.0375,16.67
223.079167,15
223.120833,15
223.1625,14.44
223.204167,15
223.245833,16.11
223.2875,15.56
223.329167,13.89
223.370833,13.33
223.4125,13.33
223.434028,13.89
223.454167,14.44
223.464583,15
223.495833,15.56
223.5375,16.11
223.543056,16.11
223.549306,16.67
223.577083,17.22
223.577778,17.22
223.579167,17.22
223.586111,17.22
223.593056,17.22
223.602083,17.22
223.610417,17.78
223.619444,17.22
223.620833,17.22
223.629167,17.78
223.640278,17.78
223.6625,18.33
223.66875,18.33
223.677083,18.33
223.704167,18.33
223.725694,18.33
223.738889,18.33
223.74375,17.78
223.745833,18.33
223.750694,18.33
223.782639,18.89
223.7875,18.33
223.829167,18.89
223.834722,18.89
223.852778,18.89
223.870833,18.89
223.875694,18.89
223.881944,18.89
223.886806,18.89
223.9125,18.89
223.927778,18.89
223.934028,18.89
223.954167,18.89
223.959722,19.44
223.980556,19.44
223.986111,20
223.995833,20
224.000694,20
224.0375,20
224.04375,20
224.053472,20
224.079167,20
224.120833,20
224.1625,20
224.172917,20
224.177778,20
224.182639,20
224.204167,20
224.2375,20
224.244444,20
224.245833,20
224.251389,20
224.269444,20
224.277083,20
224.2875,20
224.292361,20
224.310417,19.44
224.329167,19.44
224.339583,18.89
224.370833,18.89
224.380556,18.89
224.388194,18.89
224.4125,18.33
224.454167,18.33
224.495833,18.33
224.5375,18.89
224.569444,18.89
224.579167,19.44
224.615278,19.44
224.620833,19.44
224.65,19.44
224.654861,19.44
224.6625,19.44
224.673611,19.44
224.69375,19.44
224.702778,18.89
224.704167,19.44
224.717361,20
224.734722,20
224.739583,20
224.745833,20
224.782639,20.56
224.7875,20.56
224.803472,20.56
224.829167,20
224.841667,20
224.863889,20
224.867361,20
224.870833,20
224.884722,19.44
224.904861,19.44
224.911111,18.89
224.9125,19.44
224.920833,19.44
224.943056,18.89
224.954167,18.89
224.988889,18.89
224.995833,18.89
225.0375,18.89
225.079167,18.89
225.088194,18.89
225.120833,18.33
225.131944,18.33
225.141667,18.33
225.1625,18.33
225.204167,18.33
225.218056,18.33
225.226389,18.33
225.24375,17.78
225.245833,18.33
225.255556,18.33
225.268056,18.33
225.2875,18.33
225.293056,18.33
225.300694,18.33
225.311806,18.33
225.329167,18.33
225.336806,18.33
225.347917,18.33
225.370833,18.33
225.4125,18.33
225.422222,18.33
225.438889,17.78
225.452083,17.78
225.454167,17.78
225.495833,17.78
225.528472,18.33
225.5375,18.33
225.559028,18.33
225.579167,18.33
225.620833,18.33
225.646528,18.89
225.653472,18.89
225.661111,18.89
225.6625,18.89
225.668056,18.89
225.704167,18.89
225.71875,18.89
225.745833,18.89
225.75,18.89
225.765278,18.89
225.7875,18.89
225.800694,18.89
225.829167,19.44
225.834028,19.44
225.838889,19.44
225.845833,19.44
225.870833,19.44
225.9125,19.44
225.954167,19.44
225.96875,19.44
225.995833,19.44
226.007639,19.44
226.017361,19.44
226.0375,18.89
226.063194,18.89
226.069444,18.89
226.079167,18.89
226.088194,18.89
226.090972,18.89
226.114583,18.89
226.119444,17.78
226.120139,18.33
226.125694,18.89
226.139583,18.89
226.148611,18.89
226.1625,18.89
226.167361,18.89
226.178472,18.89
226.195833,18.89
226.204167,18.89
226.245833,19.44
226.2875,19.44
226.329167,19.44
226.358333,19.44
226.370833,19.44
226.4125,19.44
226.454167,20
226.486111,20.56
226.495833,20.56
226.504167,20.56
226.515278,20.56
226.526389,21.11
226.536111,21.11
226.5375,21.11
226.542361,21.67
226.551389,21.11
226.577778,21.11
226.579167,21.11
226.594444,21.11
226.611806,21.11
226.619444,21.11
226.620833,20.56
226.661111,22.22
226.6625,21.11
226.704167,21.11
226.710417,20.56
226.718056,18.33
226.722917,18.33
226.729167,18.89
226.735417,18.89
226.740278,18.89
226.744444,18.89
226.745833,19.44
226.754167,19.44
226.760417,20
226.780556,20.56
226.7875,20.56
226.827083,21.11
226.829167,20.56
226.835417,21.11
226.863889,20
226.870833,20.56
226.884028,20.56
226.9125,20
226.918056,20.56
226.938194,20
226.954167,20
226.995833,20.56
227.001389,20.56
227.0375,20.56
227.070833,20
227.079167,20
227.09375,19.44
227.120833,19.44
227.138194,19.44
227.151389,19.44
227.159722,20
227.1625,20
227.197917,19.44
227.204167,19.44
227.245833,19.44
227.282639,19.44
227.2875,19.44
227.329167,19.44
227.336111,18.89
227.342361,19.44
227.368056,18.89
227.370833,19.44
227.390972,19.44
227.411111,18.89
227.4125,18.89
227.454167,19.44
227.458333,18.89
227.467361,18.89
227.484722,18.89
227.494444,18.89
227.495833,19.44
227.505556,18.89
227.536111,20
227.5375,19.44
227.570833,19.44
227.579167,19.44
227.590278,19.44
227.608333,19.44
227.620833,19.44
227.653472,19.44
227.660417,18.89
227.6625,19.44
227.704167,18.89
227.745833,18.89
227.7875,18.89
227.829167,20
227.870833,20.56
227.9125,20.56
227.954167,20
227.995833,20.56
228.0375,20
228.079167,18.89
228.120833,18.89
228.1625,19.44
228.204167,19.44
228.245833,19.44
228.2875,19.44
228.329167,19.44
228.370833,19.44
228.4125,19.44
228.454167,19.44
228.495833,20
228.5375,20
228.579167,20
228.620833,20.56
228.6625,20.56
228.704167,20
228.745833,20.56
228.7875,20.56
228.829167,20.56
228.870833,20
228.9125,20.56
228.954167,20.56
228.995833,20.56
229.0375,20.56
229.079167,20
229.120833,20
229.1625,19.44
229.204167,20
229.245833,20
229.2875,16.11
229.329167,16.67
229.370833,15.56
229.4125,17.22
229.454167,17.22
229.495833,17.22
229.5375,17.22
229.579167,17.78
229.620833,18.33
229.6625,19.44
229.704167,21.11
229.745833,21.67
229.7875,21.67
229.829167,23.33
229.870833,21.67
229.9125,21.67
229.954167,21.67
229.995833,22.22
230.0375,21.67
230.079167,21.67
230.120833,22.22
230.138889,21.67
230.147917,22.22
230.153472,21.11
230.159028,21.11
230.161111,21.11
230.1625,20.56
230.177083,20.56
230.184722,20.56
230.186111,20.56
230.189583,20.56
230.191667,21.11
230.194444,21.11
230.196528,21.11
230.204167,21.11
230.207639,21.11
230.234722,21.11
230.245833,21.11
230.263889,21.11
230.279861,21.11
230.2875,20.56
230.329167,20.56
