                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
  3061.998,   1,  0.42196164E+09,   0.16205919E+09,  -0.21880880E+10,  -0.71545686E+09,  -0.11376867E+09,   0.10401431E+09,   0.23215531E+10,   0.00000000E+00,   0.17802699E-07,
  3062.998,   1,  0.42203580E+09,   0.16205919E+09,  -0.21887671E+10,  -0.71559485E+09,  -0.11383595E+09,   0.10405839E+09,   0.23218023E+10,   0.00000000E+00,   0.16582808E-07,
  3063.998,   1,  0.42209807E+09,   0.16205919E+09,  -0.21894435E+10,  -0.71564111E+09,  -0.11390303E+09,   0.10421060E+09,   0.23220240E+10,   0.00000000E+00,   0.16147808E-07,
  3064.997,   1,  0.42216362E+09,   0.16215909E+09,  -0.21901288E+10,  -0.71567351E+09,  -0.11395835E+09,   0.10444382E+09,   0.23222434E+10,   0.00000000E+00,   0.15795688E-07,
  3065.997,   1,  0.42223067E+09,   0.16215909E+09,  -0.21908318E+10,  -0.71570634E+09,  -0.11400837E+09,   0.10467587E+09,   0.23224583E+10,   0.00000000E+00,   0.15332682E-07,
  3067.000,   1,  0.42229086E+09,   0.16215909E+09,  -0.21915112E+10,  -0.71573874E+09,  -0.11405913E+09,   0.10481227E+09,   0.23226611E+10,   0.00000000E+00,   0.14746863E-07,
  3068.000,   1,  0.42263331E+09,   0.16245059E+09,  -0.21921480E+10,  -0.71577976E+09,  -0.11411800E+09,   0.10480396E+09,   0.23234289E+10,   0.00000000E+00,   0.15694308E-07,
  3068.999,   1,  0.42328648E+09,   0.16299115E+09,  -0.21927888E+10,  -0.71588719E+09,  -0.11417238E+09,   0.10464962E+09,   0.23247162E+10,   0.00000000E+00,   0.18988335E-07,
  3069.999,   1,  0.42379946E+09,   0.16299115E+09,  -0.21934045E+10,  -0.71614917E+09,  -0.11422240E+09,   0.10446246E+09,   0.23256638E+10,   0.00000000E+00,   0.19742327E-07,
  3070.999,   1,  0.42409025E+09,   0.16299115E+09,  -0.21940084E+10,  -0.71652368E+09,  -0.11426651E+09,   0.10445492E+09,   0.23262245E+10,   0.00000000E+00,   0.19152098E-07,
  3071.999,   1,  0.42430766E+09,   0.16303275E+09,  -0.21946461E+10,  -0.71691377E+09,  -0.11431846E+09,   0.10463410E+09,   0.23266592E+10,   0.00000000E+00,   0.18807610E-07,
  3072.999,   1,  0.42450438E+09,   0.16303275E+09,  -0.21953287E+10,  -0.71725173E+09,  -0.11436350E+09,   0.10484423E+09,   0.23270551E+10,   0.00000000E+00,   0.18188620E-07,
  3073.999,   1,  0.42472535E+09,   0.16320397E+09,  -0.21960305E+10,  -0.71746059E+09,  -0.11440013E+09,   0.10490449E+09,   0.23274915E+10,   0.00000000E+00,   0.18155702E-07,
  3075.000,   1,  0.42493854E+09,   0.16320397E+09,  -0.21967065E+10,  -0.71755313E+09,  -0.11445973E+09,   0.10482472E+09,   0.23279394E+10,   0.00000000E+00,   0.17618945E-07,
  3076.000,   1,  0.42509260E+09,   0.16320397E+09,  -0.21974087E+10,  -0.71759549E+09,  -0.11454343E+09,   0.10481233E+09,   0.23283084E+10,   0.00000000E+00,   0.16801513E-07,
  3076.998,   1,  0.42521373E+09,   0.16320397E+09,  -0.21980848E+10,  -0.71762789E+09,  -0.11461353E+09,   0.10495138E+09,   0.23286183E+10,   0.00000000E+00,   0.16317548E-07,
  3077.998,   1,  0.42533102E+09,   0.16323312E+09,  -0.21987239E+10,  -0.71766029E+09,  -0.11467099E+09,   0.10519985E+09,   0.23289252E+10,   0.00000000E+00,   0.16341849E-07,
  3079.000,   1,  0.42552732E+09,   0.16343689E+09,  -0.21993638E+10,  -0.71769183E+09,  -0.11472002E+09,   0.10540364E+09,   0.23293827E+10,   0.00000000E+00,   0.17052464E-07,
  3079.999,   1,  0.42588186E+09,   0.16388264E+09,  -0.22000272E+10,  -0.71777249E+09,  -0.11478431E+09,   0.10553295E+09,   0.23301928E+10,   0.00000000E+00,   0.19600762E-07,
  3080.999,   1,  0.42624292E+09,   0.16389096E+09,  -0.22007110E+10,  -0.71799950E+09,  -0.11484124E+09,   0.10560350E+09,   0.23309939E+10,   0.00000000E+00,   0.20370122E-07,
  3081.999,   1,  0.42648522E+09,   0.16389096E+09,  -0.22014016E+10,  -0.71833902E+09,  -0.11490305E+09,   0.10561861E+09,   0.23314915E+10,   0.00000000E+00,   0.19737364E-07,
  3082.998,   1,  0.42666143E+09,   0.16390344E+09,  -0.22021037E+10,  -0.71863292E+09,  -0.11496760E+09,   0.10561779E+09,   0.23318859E+10,   0.00000000E+00,   0.18484139E-07,
  3083.999,   1,  0.42679164E+09,   0.16390344E+09,  -0.22028713E+10,  -0.71880630E+09,  -0.11503307E+09,   0.10563082E+09,   0.23322233E+10,   0.00000000E+00,   0.17082270E-07,
  3084.999,   1,  0.42689051E+09,   0.16390344E+09,  -0.22037169E+10,  -0.71888027E+09,  -0.11508901E+09,   0.10573336E+09,   0.23325074E+10,   0.00000000E+00,   0.15880209E-07,
  3085.999,   1,  0.42696857E+09,   0.16390344E+09,  -0.22045937E+10,  -0.71891482E+09,  -0.11514705E+09,   0.10589852E+09,   0.23327487E+10,   0.00000000E+00,   0.15008889E-07,
  3086.999,   1,  0.42703244E+09,   0.16390760E+09,  -0.22054491E+10,  -0.71894896E+09,  -0.11519932E+09,   0.10606226E+09,   0.23329569E+10,   0.00000000E+00,   0.14310201E-07,
  3087.999,   1,  0.42708688E+09,   0.16390760E+09,  -0.22062641E+10,  -0.71898179E+09,  -0.11528430E+09,   0.10616505E+09,   0.23331359E+10,   0.00000000E+00,   0.13537461E-07,
  3088.998,   1,  0.42713569E+09,   0.16390760E+09,  -0.22070592E+10,  -0.71901376E+09,  -0.11537781E+09,   0.10622406E+09,   0.23332964E+10,   0.00000000E+00,   0.12725210E-07,
  3090.000,   1,  0.42720440E+09,   0.16412835E+09,  -0.22077887E+10,  -0.71904529E+09,  -0.11544586E+09,   0.10631215E+09,   0.23334972E+10,   0.00000000E+00,   0.12475019E-07,
  3090.999,   1,  0.42729297E+09,   0.16415750E+09,  -0.22084797E+10,  -0.71907726E+09,  -0.11548361E+09,   0.10640104E+09,   0.23337298E+10,   0.00000000E+00,   0.12001328E-07,
  3091.998,   1,  0.42737763E+09,   0.16415750E+09,  -0.22092367E+10,  -0.71911052E+09,  -0.11551639E+09,   0.10647778E+09,   0.23339462E+10,   0.00000000E+00,   0.11429852E-07,
  3092.998,   1,  0.42748327E+09,   0.16433155E+09,  -0.22100208E+10,  -0.71914465E+09,  -0.11555419E+09,   0.10659032E+09,   0.23342054E+10,   0.00000000E+00,   0.11349646E-07,
  3093.999,   1,  0.42760134E+09,   0.16433571E+09,  -0.22107989E+10,  -0.71917878E+09,  -0.11562966E+09,   0.10677814E+09,   0.23344772E+10,   0.00000000E+00,   0.10980806E-07,
  3095.000,   1,  0.42769715E+09,   0.16433571E+09,  -0.22116042E+10,  -0.71921377E+09,  -0.11572192E+09,   0.10694863E+09,   0.23346878E+10,   0.00000000E+00,   0.10596769E-07,
  3095.998,   1,  0.42776813E+09,   0.16433571E+09,  -0.22124287E+10,  -0.71924876E+09,  -0.11581187E+09,   0.10701453E+09,   0.23348517E+10,   0.00000000E+00,   0.10049999E-07,
  3096.998,   1,  0.42782269E+09,   0.16437712E+09,  -0.22132431E+10,  -0.71928203E+09,  -0.11587110E+09,   0.10701761E+09,   0.23349937E+10,   0.00000000E+00,   0.97132432E-08,
  3097.999,   1,  0.42787187E+09,   0.16441345E+09,  -0.22140085E+10,  -0.71931400E+09,  -0.11594053E+09,   0.10701426E+09,   0.23351264E+10,   0.00000000E+00,   0.92539778E-08,
  3098.999,   1,  0.42791982E+09,   0.16455055E+09,  -0.22147894E+10,  -0.71934683E+09,  -0.11602705E+09,   0.10701529E+09,   0.23352575E+10,   0.00000000E+00,   0.87693684E-08,
  3099.998,   1,  0.42796680E+09,   0.16455055E+09,  -0.22155572E+10,  -0.71937966E+09,  -0.11611555E+09,   0.10703783E+09,   0.23355550E+10,   0.00000000E+00,   0.83703055E-08,
  3100.998,   1,  0.42801621E+09,   0.16493717E+09,  -0.22163187E+10,  -0.71941163E+09,  -0.11619621E+09,   0.10709585E+09,   0.23361980E+10,   0.00000000E+00,   0.82895914E-08,
  3102.000,   1,  0.42806735E+09,   0.16493717E+09,  -0.22170997E+10,  -0.71944403E+09,  -0.11629360E+09,   0.10717789E+09,   0.23370410E+10,   0.00000000E+00,   0.84279222E-08,
  3103.000,   1,  0.42811299E+09,   0.16493717E+09,  -0.22178545E+10,  -0.71947643E+09,  -0.11637650E+09,   0.10724507E+09,   0.23378928E+10,   0.00000000E+00,   0.83652854E-08,
  3104.000,   1,  0.42816764E+09,   0.16498557E+09,  -0.22186046E+10,  -0.71950840E+09,  -0.11643914E+09,   0.10729758E+09,   0.23387552E+10,   0.00000000E+00,   0.84382100E-08,
  3104.999,   1,  0.42823529E+09,   0.16498557E+09,  -0.22193634E+10,  -0.71954080E+09,  -0.11649180E+09,   0.10735320E+09,   0.23395944E+10,   0.00000000E+00,   0.85800115E-08,
  3105.999,   1,  0.42829842E+09,   0.16503396E+09,  -0.22201458E+10,  -0.71957277E+09,  -0.11656533E+09,   0.10738878E+09,   0.23403497E+10,   0.00000000E+00,   0.84633902E-08,
  3106.998,   1,  0.42834835E+09,   0.16503396E+09,  -0.22209268E+10,  -0.71960473E+09,  -0.11665276E+09,   0.10741313E+09,   0.23410476E+10,   0.00000000E+00,   0.83472883E-08,
  3107.998,   1,  0.42838640E+09,   0.16503396E+09,  -0.22217163E+10,  -0.71963756E+09,  -0.11673943E+09,   0.10743601E+09,   0.23417205E+10,   0.00000000E+00,   0.82438703E-08,
  3108.999,   1,  0.42841784E+09,   0.16503396E+09,  -0.22225496E+10,  -0.71966996E+09,  -0.11683012E+09,   0.10746323E+09,   0.23423787E+10,   0.00000000E+00,   0.80318576E-08,
  3109.999,   1,  0.42845001E+09,   0.16503396E+09,  -0.22233608E+10,  -0.71970150E+09,  -0.11692015E+09,   0.10748987E+09,   0.23430321E+10,   0.00000000E+00,   0.79279868E-08,
  3110.999,   1,  0.42848963E+09,   0.16523961E+09,  -0.22240793E+10,  -0.71973347E+09,  -0.11698286E+09,   0.10752988E+09,   0.23436894E+10,   0.00000000E+00,   0.78500753E-08,
  3111.999,   1,  0.42854075E+09,   0.16524767E+09,  -0.22247703E+10,  -0.71976587E+09,  -0.11705049E+09,   0.10759350E+09,   0.23443493E+10,   0.00000000E+00,   0.78707849E-08,
  3112.999,   1,  0.42859117E+09,   0.16524767E+09,  -0.22255567E+10,  -0.71979870E+09,  -0.11714446E+09,   0.10765559E+09,   0.23449984E+10,   0.00000000E+00,   0.77759158E-08,
  3114.000,   1,  0.42863166E+09,   0.16524767E+09,  -0.22263499E+10,  -0.71983153E+09,  -0.11723457E+09,   0.10768170E+09,   0.23456246E+10,   0.00000000E+00,   0.76389866E-08,
  3114.998,   1,  0.42866898E+09,   0.16531211E+09,  -0.22271291E+10,  -0.71986307E+09,  -0.11729076E+09,   0.10767338E+09,   0.23462786E+10,   0.00000000E+00,   0.75248758E-08,
  3115.999,   1,  0.42870604E+09,   0.16538066E+09,  -0.22278937E+10,  -0.71989504E+09,  -0.11733860E+09,   0.10765178E+09,   0.23469771E+10,   0.00000000E+00,   0.75235106E-08,
  3116.998,   1,  0.42874469E+09,   0.16540081E+09,  -0.22285837E+10,  -0.71992701E+09,  -0.11740394E+09,   0.10767358E+09,   0.23476841E+10,   0.00000000E+00,   0.75346643E-08,
  3117.998,   1,  0.42878714E+09,   0.16542905E+09,  -0.22292780E+10,  -0.71995854E+09,  -0.11746936E+09,   0.10773910E+09,   0.23484015E+10,   0.00000000E+00,   0.75126790E-08,
  3118.998,   1,  0.42883142E+09,   0.16542905E+09,  -0.22299957E+10,  -0.71999094E+09,  -0.11752777E+09,   0.10780476E+09,   0.23491191E+10,   0.00000000E+00,   0.75239329E-08,
  3119.998,   1,  0.42887155E+09,   0.16542905E+09,  -0.22308017E+10,  -0.72002377E+09,  -0.11759256E+09,   0.10784313E+09,   0.23498289E+10,   0.00000000E+00,   0.75153308E-08,
  3120.999,   1,  0.42890422E+09,   0.16542905E+09,  -0.22316563E+10,  -0.72005660E+09,  -0.11765659E+09,   0.10788741E+09,   0.23505358E+10,   0.00000000E+00,   0.73490290E-08,
  3121.999,   1,  0.42893004E+09,   0.16551364E+09,  -0.22324902E+10,  -0.72008987E+09,  -0.11770602E+09,   0.10796517E+09,   0.23512378E+10,   0.00000000E+00,   0.73319170E-08,
  3122.999,   1,  0.42895166E+09,   0.16551364E+09,  -0.22333424E+10,  -0.72012313E+09,  -0.11776985E+09,   0.10803761E+09,   0.23519091E+10,   0.00000000E+00,   0.72079531E-08,
  3123.999,   1,  0.42897200E+09,   0.16551364E+09,  -0.22342222E+10,  -0.72015683E+09,  -0.11783969E+09,   0.10816033E+09,   0.23526254E+10,   0.00000000E+00,   0.70312142E-08,
  3124.998,   1,  0.42899144E+09,   0.16551364E+09,  -0.22350896E+10,  -0.72019052E+09,  -0.11792314E+09,   0.10833889E+09,   0.23534102E+10,   0.00000000E+00,   0.70614357E-08,
  3125.999,   1,  0.42900770E+09,   0.16551364E+09,  -0.22359126E+10,  -0.72022292E+09,  -0.11799750E+09,   0.10851745E+09,   0.23541916E+10,   0.00000000E+00,   0.71020071E-08,
  3126.998,   1,  0.42903088E+09,   0.16551364E+09,  -0.22367098E+10,  -0.72025532E+09,  -0.11809418E+09,   0.10863680E+09,   0.23549924E+10,   0.00000000E+00,   0.70439791E-08,
  3127.999,   1,  0.42908820E+09,   0.16586873E+09,  -0.22374399E+10,  -0.72028729E+09,  -0.11819264E+09,   0.10868089E+09,   0.23558349E+10,   0.00000000E+00,   0.71734568E-08,
  3128.999,   1,  0.42915857E+09,   0.16587276E+09,  -0.22381422E+10,  -0.72031926E+09,  -0.11827413E+09,   0.10870912E+09,   0.23566867E+10,   0.00000000E+00,   0.70948963E-08,
  3129.999,   1,  0.42921081E+09,   0.16587276E+09,  -0.22388884E+10,  -0.72035123E+09,  -0.11835669E+09,   0.10866894E+09,   0.23575366E+10,   0.00000000E+00,   0.71153225E-08,
  3130.998,   1,  0.42925425E+09,   0.16590909E+09,  -0.22396477E+10,  -0.72038276E+09,  -0.11842983E+09,   0.10855218E+09,   0.23583718E+10,   0.00000000E+00,   0.69045030E-08,
  3131.999,   1,  0.42929022E+09,   0.16590909E+09,  -0.22404078E+10,  -0.72041516E+09,  -0.11849813E+09,   0.10838652E+09,   0.23591409E+10,   0.00000000E+00,   0.67138031E-08,
  3132.999,   1,  0.42931910E+09,   0.16590909E+09,  -0.22411499E+10,  -0.72044800E+09,  -0.11859668E+09,   0.10818275E+09,   0.23598610E+10,   0.00000000E+00,   0.65539858E-08,
  3134.000,   1,  0.42934293E+09,   0.16590909E+09,  -0.22419301E+10,  -0.72048040E+09,  -0.11868661E+09,   0.10801090E+09,   0.23605631E+10,   0.00000000E+00,   0.63659858E-08,
  3135.000,   1,  0.42936331E+09,   0.16590909E+09,  -0.22427849E+10,  -0.72051323E+09,  -0.11876237E+09,   0.10791891E+09,   0.23612850E+10,   0.00000000E+00,   0.62677559E-08,
  3135.999,   1,  0.42938326E+09,   0.16590909E+09,  -0.22436450E+10,  -0.72054606E+09,  -0.11882710E+09,   0.10791350E+09,   0.23620637E+10,   0.00000000E+00,   0.60988322E-08,
  3136.998,   1,  0.42940629E+09,   0.16613942E+09,  -0.22444335E+10,  -0.72057803E+09,  -0.11888457E+09,   0.10791256E+09,   0.23628715E+10,   0.00000000E+00,   0.61015515E-08,
  3137.999,   1,  0.42942972E+09,   0.16613942E+09,  -0.22451981E+10,  -0.72061043E+09,  -0.11894823E+09,   0.10787830E+09,   0.23636764E+10,   0.00000000E+00,   0.60218493E-08,
  3138.998,   1,  0.42945268E+09,   0.16613942E+09,  -0.22459805E+10,  -0.72064240E+09,  -0.11901261E+09,   0.10786845E+09,   0.23644799E+10,   0.00000000E+00,   0.59800245E-08,
  3139.998,   1,  0.42948242E+09,   0.16636152E+09,  -0.22467061E+10,  -0.72067393E+09,  -0.11907230E+09,   0.10791116E+09,   0.23652919E+10,   0.00000000E+00,   0.60269919E-08,
  3140.998,   1,  0.42951338E+09,   0.16636152E+09,  -0.22474262E+10,  -0.72070590E+09,  -0.11918586E+09,   0.10798531E+09,   0.23660474E+10,   0.00000000E+00,   0.59641184E-08,
  3141.998,   1,  0.42953891E+09,   0.16636152E+09,  -0.22481798E+10,  -0.72073744E+09,  -0.11926069E+09,   0.10803836E+09,   0.23667597E+10,   0.00000000E+00,   0.60327855E-08,
  3142.999,   1,  0.42956173E+09,   0.16636152E+09,  -0.22489870E+10,  -0.72076940E+09,  -0.11932700E+09,   0.10809560E+09,   0.23675124E+10,   0.00000000E+00,   0.59877557E-08,
  3143.999,   1,  0.42958271E+09,   0.16636152E+09,  -0.22498248E+10,  -0.72080180E+09,  -0.11940793E+09,   0.10813129E+09,   0.23682892E+10,   0.00000000E+00,   0.59689688E-08,
  3145.000,   1,  0.42960243E+09,   0.16636152E+09,  -0.22506558E+10,  -0.72083377E+09,  -0.11947733E+09,   0.10805625E+09,   0.23691042E+10,   0.00000000E+00,   0.59346591E-08,
  3146.000,   1,  0.42962029E+09,   0.16638167E+09,  -0.22514599E+10,  -0.72086617E+09,  -0.11955249E+09,   0.10787837E+09,   0.23699869E+10,   0.00000000E+00,   0.58524942E-08,
  3146.999,   1,  0.42963685E+09,   0.16640580E+09,  -0.22522284E+10,  -0.72089814E+09,  -0.11961638E+09,   0.10772457E+09,   0.23709038E+10,   0.00000000E+00,   0.58575477E-08,
  3147.999,   1,  0.42965190E+09,   0.16641386E+09,  -0.22530396E+10,  -0.72092924E+09,  -0.11968707E+09,   0.10794728E+09,   0.23718202E+10,   0.00000000E+00,   0.58867737E-08,
  3148.998,   1,  0.42966518E+09,   0.16641386E+09,  -0.22538785E+10,  -0.72096121E+09,  -0.11975589E+09,   0.10871918E+09,   0.23727308E+10,   0.00000000E+00,   0.62094191E-08,
  3149.999,   1,  0.42967713E+09,   0.16642192E+09,  -0.22547086E+10,  -0.72099361E+09,  -0.11981140E+09,   0.10969242E+09,   0.23736384E+10,   0.00000000E+00,   0.65782505E-08,
  3150.998,   1,  0.42968818E+09,   0.16642192E+09,  -0.22555613E+10,  -0.72102601E+09,  -0.11987945E+09,   0.11016544E+09,   0.23745034E+10,   0.00000000E+00,   0.67983963E-08,
  3151.998,   1,  0.42969873E+09,   0.16642192E+09,  -0.22564152E+10,  -0.72105841E+09,  -0.11996001E+09,   0.10994995E+09,   0.23753146E+10,   0.00000000E+00,   0.65001108E-08,
  3152.998,   1,  0.42970914E+09,   0.16644208E+09,  -0.22571889E+10,  -0.72109038E+09,  -0.12000354E+09,   0.10951735E+09,   0.23761124E+10,   0.00000000E+00,   0.62742612E-08,
  3153.999,   1,  0.42971931E+09,   0.16644208E+09,  -0.22579563E+10,  -0.72112278E+09,  -0.12005732E+09,   0.10930591E+09,   0.23769060E+10,   0.00000000E+00,   0.61225934E-08,
  3155.000,   1,  0.42972858E+09,   0.16644208E+09,  -0.22588109E+10,  -0.72115518E+09,  -0.12013990E+09,   0.10928263E+09,   0.23776951E+10,   0.00000000E+00,   0.60664208E-08,
  3155.999,   1,  0.42973689E+09,   0.16644208E+09,  -0.22596985E+10,  -0.72118715E+09,  -0.12021485E+09,   0.10923598E+09,   0.23784810E+10,   0.00000000E+00,   0.59205570E-08,
  3156.999,   1,  0.42974528E+09,   0.16647430E+09,  -0.22605471E+10,  -0.72121998E+09,  -0.12026720E+09,   0.10918932E+09,   0.23792664E+10,   0.00000000E+00,   0.58530342E-08,
  3157.999,   1,  0.42975407E+09,   0.16653078E+09,  -0.22613881E+10,  -0.72125324E+09,  -0.12034902E+09,   0.10918434E+09,   0.23800519E+10,   0.00000000E+00,   0.58976665E-08,
  3158.998,   1,  0.42976260E+09,   0.16653078E+09,  -0.22622360E+10,  -0.72128608E+09,  -0.12044059E+09,   0.10922106E+09,   0.23808353E+10,   0.00000000E+00,   0.57476429E-08,
  3160.000,   1,  0.42977065E+09,   0.16653078E+09,  -0.22630500E+10,  -0.72131891E+09,  -0.12053152E+09,   0.10924154E+09,   0.23816166E+10,   0.00000000E+00,   0.56700445E-08,
  3160.999,   1,  0.42977840E+09,   0.16653078E+09,  -0.22638551E+10,  -0.72135131E+09,  -0.12061230E+09,   0.10922747E+09,   0.23823963E+10,   0.00000000E+00,   0.55603541E-08,
  3161.998,   1,  0.42978574E+09,   0.16653078E+09,  -0.22646945E+10,  -0.72138414E+09,  -0.12069143E+09,   0.10919378E+09,   0.23831884E+10,   0.00000000E+00,   0.55758184E-08,
  3162.998,   1,  0.42979245E+09,   0.16653078E+09,  -0.22655268E+10,  -0.72141697E+09,  -0.12077024E+09,   0.10913193E+09,   0.23840307E+10,   0.00000000E+00,   0.55365096E-08,
  3163.999,   1,  0.42979890E+09,   0.16653078E+09,  -0.22663133E+10,  -0.72144894E+09,  -0.12083663E+09,   0.10901191E+09,   0.23849118E+10,   0.00000000E+00,   0.54360547E-08,
  3164.998,   1,  0.42980510E+09,   0.16655093E+09,  -0.22671198E+10,  -0.72148134E+09,  -0.12090745E+09,   0.10888584E+09,   0.23857918E+10,   0.00000000E+00,   0.53847933E-08,
  3165.998,   1,  0.42981092E+09,   0.16655093E+09,  -0.22679222E+10,  -0.72151417E+09,  -0.12098651E+09,   0.10885630E+09,   0.23866685E+10,   0.00000000E+00,   0.53029040E-08,
  3166.999,   1,  0.42981626E+09,   0.16655093E+09,  -0.22686843E+10,  -0.72154614E+09,  -0.12109042E+09,   0.10892407E+09,   0.23875442E+10,   0.00000000E+00,   0.52779513E-08,
  3167.998,   1,  0.42982473E+09,   0.16655093E+09,  -0.22694265E+10,  -0.72157768E+09,  -0.12116633E+09,   0.10891811E+09,   0.23884274E+10,   0.00000000E+00,   0.52570598E-08,
  3168.998,   1,  0.42983966E+09,   0.16682102E+09,  -0.22701306E+10,  -0.72160921E+09,  -0.12122883E+09,   0.10878397E+09,   0.23893234E+10,   0.00000000E+00,   0.53434892E-08,
  3169.999,   1,  0.42985480E+09,   0.16682102E+09,  -0.22708735E+10,  -0.72164032E+09,  -0.12129677E+09,   0.10859969E+09,   0.23902187E+10,   0.00000000E+00,   0.52887196E-08,
  3170.999,   1,  0.42986731E+09,   0.16682102E+09,  -0.22716686E+10,  -0.72167228E+09,  -0.12133797E+09,   0.10834737E+09,   0.23911143E+10,   0.00000000E+00,   0.51334706E-08,
  3171.999,   1,  0.42994034E+09,   0.16735707E+09,  -0.22724147E+10,  -0.72170425E+09,  -0.12137202E+09,   0.10806983E+09,   0.23920994E+10,   0.00000000E+00,   0.51789875E-08,
  3172.999,   1,  0.43007331E+09,   0.16748197E+09,  -0.22731259E+10,  -0.72173536E+09,  -0.12142713E+09,   0.10813485E+09,   0.23931346E+10,   0.00000000E+00,   0.52181348E-08,
  3173.999,   1,  0.43017614E+09,   0.16748197E+09,  -0.22738447E+10,  -0.72176689E+09,  -0.12149008E+09,   0.10864718E+09,   0.23941059E+10,   0.00000000E+00,   0.55112646E-08,
  3174.998,   1,  0.43023490E+09,   0.16748197E+09,  -0.22745675E+10,  -0.72179843E+09,  -0.12155556E+09,   0.10913460E+09,   0.23950349E+10,   0.00000000E+00,   0.57255106E-08,
  3175.999,   1,  0.43027272E+09,   0.16748197E+09,  -0.22753456E+10,  -0.72183083E+09,  -0.12161608E+09,   0.10942044E+09,   0.23958563E+10,   0.00000000E+00,   0.58613070E-08,
  3177.000,   1,  0.43030049E+09,   0.16748197E+09,  -0.22761598E+10,  -0.72186366E+09,  -0.12167857E+09,   0.10969150E+09,   0.23965350E+10,   0.00000000E+00,   0.58364241E-08,
  3177.999,   1,  0.43032137E+09,   0.16748197E+09,  -0.22769846E+10,  -0.72189563E+09,  -0.12173468E+09,   0.10999606E+09,   0.23971632E+10,   0.00000000E+00,   0.58412841E-08,
  3178.999,   1,  0.43033718E+09,   0.16748197E+09,  -0.22778013E+10,  -0.72192803E+09,  -0.12178334E+09,   0.11007963E+09,   0.23977868E+10,   0.00000000E+00,   0.57918875E-08,
  3179.999,   1,  0.43035388E+09,   0.16748600E+09,  -0.22785782E+10,  -0.72196043E+09,  -0.12181085E+09,   0.10995461E+09,   0.23984119E+10,   0.00000000E+00,   0.56214169E-08,
  3181.000,   1,  0.43040066E+09,   0.16749003E+09,  -0.22793197E+10,  -0.72199240E+09,  -0.12183234E+09,   0.10999912E+09,   0.23990584E+10,   0.00000000E+00,   0.56455956E-08,
  3181.999,   1,  0.43045357E+09,   0.16749003E+09,  -0.22800214E+10,  -0.72202479E+09,  -0.12185752E+09,   0.11020001E+09,   0.23997067E+10,   0.00000000E+00,   0.56598998E-08,
  3182.999,   1,  0.43048001E+09,   0.16749003E+09,  -0.22807648E+10,  -0.72205676E+09,  -0.12188876E+09,   0.11035047E+09,   0.24003347E+10,   0.00000000E+00,   0.55494971E-08,
  3183.998,   1,  0.43049977E+09,   0.16749809E+09,  -0.22815308E+10,  -0.72208830E+09,  -0.12191907E+09,   0.11046291E+09,   0.24009571E+10,   0.00000000E+00,   0.55086848E-08,
  3184.999,   1,  0.43051746E+09,   0.16750212E+09,  -0.22822545E+10,  -0.72212027E+09,  -0.12195092E+09,   0.11056836E+09,   0.24015783E+10,   0.00000000E+00,   0.54845687E-08,
  3185.998,   1,  0.43053543E+09,   0.16755450E+09,  -0.22829466E+10,  -0.72215181E+09,  -0.12198053E+09,   0.11063998E+09,   0.24021996E+10,   0.00000000E+00,   0.55076826E-08,
  3186.997,   1,  0.43055243E+09,   0.16755450E+09,  -0.22836425E+10,  -0.72218334E+09,  -0.12204138E+09,   0.11065521E+09,   0.24028190E+10,   0.00000000E+00,   0.54607813E-08,
  3187.998,   1,  0.43056685E+09,   0.16755450E+09,  -0.22843516E+10,  -0.72221488E+09,  -0.12211561E+09,   0.11062987E+09,   0.24034344E+10,   0.00000000E+00,   0.52643418E-08,
  3188.999,   1,  0.43057949E+09,   0.16755450E+09,  -0.22850753E+10,  -0.72224641E+09,  -0.12216519E+09,   0.11062391E+09,   0.24040470E+10,   0.00000000E+00,   0.52586606E-08,
  3189.997,   1,  0.43059060E+09,   0.16755450E+09,  -0.22858309E+10,  -0.72227881E+09,  -0.12219438E+09,   0.11065396E+09,   0.24046575E+10,   0.00000000E+00,   0.50618282E-08,
  3190.999,   1,  0.43060039E+09,   0.16755450E+09,  -0.22866034E+10,  -0.72231121E+09,  -0.12221881E+09,   0.11071195E+09,   0.24052662E+10,   0.00000000E+00,   0.51036427E-08,
  3192.000,   1,  0.43060938E+09,   0.16755450E+09,  -0.22873899E+10,  -0.72234318E+09,  -0.12224638E+09,   0.11077692E+09,   0.24058743E+10,   0.00000000E+00,   0.50883909E-08,
  3192.997,   1,  0.43061786E+09,   0.16755450E+09,  -0.22881926E+10,  -0.72237558E+09,  -0.12226941E+09,   0.11083079E+09,   0.24064815E+10,   0.00000000E+00,   0.50024922E-08,
  3194.000,   1,  0.43062560E+09,   0.16755450E+09,  -0.22889848E+10,  -0.72240755E+09,  -0.12233984E+09,   0.11086639E+09,   0.24070871E+10,   0.00000000E+00,   0.48937637E-08,
  3194.999,   1,  0.43063275E+09,   0.16755450E+09,  -0.22897037E+10,  -0.72243865E+09,  -0.12241283E+09,   0.11088971E+09,   0.24076911E+10,   0.00000000E+00,   0.48796889E-08,
  3195.999,   1,  0.43063984E+09,   0.16756256E+09,  -0.22903787E+10,  -0.72247019E+09,  -0.12247592E+09,   0.11092496E+09,   0.24082945E+10,   0.00000000E+00,   0.49994072E-08,
